user_id,R,F,M,RFM_total,segment
124546232河北省,999.0,0.0,1,7,新用户
124546232河南省,999.0,0.0,2,8,新用户
124546232海南省,999.0,0.0,4,9,新用户
124546232湖北省,999.0,0.0,1,7,新用户
124546232澳门特别行政区,999.0,0.0,2,8,新用户
124546232甘肃省,999.0,0.0,1,7,新用户
124546232福建省,999.0,0.0,1,7,新用户
124546232贵州省,999.0,0.0,2,8,新用户
124546232辽宁省,999.0,0.0,1,7,新用户
124546232重庆市,6.0,1.0,5,14,高价值用户
124546232青海省,999.0,0.0,3,9,新用户
124546232香港特别行政区,999.0,0.0,3,9,新用户
124546232黑龙江省,999.0,0.0,2,8,新用户
124729533宁夏回族自治区,999.0,0.0,3,9,新用户
124729533山东省,999.0,0.0,1,7,新用户
124729533广西壮族自治区,999.0,0.0,6,10,潜力用户
124729533江西省,999.0,0.0,2,8,新用户
124729533河北省,999.0,0.0,1,7,新用户
124729533河南省,999.0,0.0,1,7,新用户
124729533浙江省,999.0,0.0,4,9,新用户
124729533海南省,999.0,0.0,1,7,新用户
124729533湖北省,999.0,0.0,1,7,新用户
124729533湖南省,999.0,0.0,1,7,新用户
124729533甘肃省,999.0,0.0,1,7,新用户
124729533福建省,999.0,0.0,3,9,新用户
124729533西藏自治区,999.0,0.0,1,7,新用户
124729533辽宁省,999.0,0.0,1,7,新用户
124729533重庆市,999.0,0.0,1,7,新用户
124729533陕西省,999.0,0.0,1,6,沉睡用户
124729533黑龙江省,999.0,0.0,1,6,沉睡用户
124793990上海市,999.0,0.0,6,9,沉睡用户
124793990内蒙古自治区,999.0,0.0,2,7,沉睡用户
124793990北京市,999.0,0.0,4,8,沉睡用户
124793990台湾省,999.0,0.0,2,7,沉睡用户
124793990吉林省,999.0,0.0,3,8,沉睡用户
124793990四川省,999.0,0.0,5,9,沉睡用户
124793990天津市,999.0,0.0,2,7,沉睡用户
124793990宁夏回族自治区,999.0,0.0,5,9,沉睡用户
124793990安徽省,999.0,0.0,1,6,沉睡用户
124793990山东省,999.0,0.0,2,7,沉睡用户
124793990山西省,999.0,0.0,4,8,沉睡用户
124793990广西壮族自治区,999.0,0.0,1,6,沉睡用户
124793990新疆维吾尔自治区,999.0,0.0,1,6,沉睡用户
124793990江苏省,999.0,0.0,2,7,沉睡用户
124793990江西省,999.0,0.0,5,9,沉睡用户
124793990河南省,999.0,0.0,4,8,沉睡用户
124793990浙江省,999.0,0.0,1,6,沉睡用户
124793990海南省,999.0,0.0,3,8,沉睡用户
124793990湖北省,999.0,0.0,2,7,沉睡用户
124793990湖南省,999.0,0.0,2,7,沉睡用户
124793990澳门特别行政区,999.0,0.0,3,8,沉睡用户
124793990福建省,999.0,0.0,2,7,沉睡用户
124793990西藏自治区,999.0,0.0,4,8,沉睡用户
124793990贵州省,999.0,0.0,2,7,沉睡用户
124793990辽宁省,999.0,0.0,3,8,沉睡用户
124793990重庆市,11.0,1.0,7,14,高价值用户
124793990陕西省,999.0,0.0,3,8,沉睡用户
124793990青海省,999.0,0.0,2,7,沉睡用户
124793990香港特别行政区,999.0,0.0,1,6,沉睡用户
124793990黑龙江省,999.0,0.0,3,8,沉睡用户
124926433上海市,999.0,0.0,14,10,潜力用户
124926433云南省,999.0,0.0,8,10,潜力用户
124926433内蒙古自治区,999.0,0.0,8,10,潜力用户
124926433北京市,999.0,0.0,6,9,沉睡用户
124926433台湾省,999.0,0.0,14,10,潜力用户
124926433吉林省,999.0,0.0,8,10,潜力用户
124926433四川省,999.0,0.0,10,10,潜力用户
124926433天津市,999.0,0.0,10,10,潜力用户
124926433宁夏回族自治区,999.0,0.0,16,10,潜力用户
124926433安徽省,999.0,0.0,13,10,潜力用户
124926433山东省,999.0,0.0,4,8,沉睡用户
124926433山西省,999.0,0.0,14,10,潜力用户
124926433广东省,999.0,0.0,22,10,潜力用户
124926433广西壮族自治区,999.0,0.0,13,10,潜力用户
124926433新疆维吾尔自治区,999.0,0.0,12,10,潜力用户
124926433江苏省,999.0,0.0,9,10,潜力用户
124926433江西省,999.0,0.0,11,10,潜力用户
124926433河北省,999.0,0.0,12,10,潜力用户
124926433河南省,2.0,1.0,11,15,高价值用户
124926433浙江省,999.0,0.0,8,10,潜力用户
124926433海南省,999.0,0.0,11,10,潜力用户
124926433湖北省,999.0,0.0,9,10,潜力用户
124926433湖南省,999.0,0.0,9,10,潜力用户
124926433澳门特别行政区,999.0,0.0,9,10,潜力用户
124926433甘肃省,999.0,0.0,10,10,潜力用户
124926433福建省,999.0,0.0,9,10,潜力用户
124926433西藏自治区,999.0,0.0,7,9,沉睡用户
124926433贵州省,999.0,0.0,8,10,潜力用户
124926433辽宁省,999.0,0.0,14,10,潜力用户
124926433重庆市,999.0,0.0,13,10,潜力用户
124926433陕西省,999.0,0.0,11,10,潜力用户
124926433青海省,999.0,0.0,11,10,潜力用户
124926433香港特别行政区,999.0,0.0,10,10,潜力用户
124926433黑龙江省,23.0,1.0,13,15,高价值用户
125039447上海市,999.0,0.0,2,7,沉睡用户
125039447云南省,19.0,1.0,7,14,高价值用户
125039447内蒙古自治区,999.0,0.0,1,6,沉睡用户
125039447吉林省,999.0,0.0,2,7,沉睡用户
125039447四川省,999.0,0.0,2,7,沉睡用户
125039447天津市,999.0,0.0,2,7,沉睡用户
125039447宁夏回族自治区,999.0,0.0,2,7,沉睡用户
125039447山东省,999.0,0.0,1,6,沉睡用户
125039447山西省,999.0,0.0,1,6,沉睡用户
125039447广东省,999.0,0.0,2,7,沉睡用户
125039447广西壮族自治区,999.0,0.0,2,7,沉睡用户
125039447新疆维吾尔自治区,999.0,0.0,2,7,沉睡用户
125039447江苏省,999.0,0.0,2,7,沉睡用户
125039447江西省,999.0,0.0,5,9,沉睡用户
125039447河北省,999.0,0.0,4,8,沉睡用户
125039447河南省,999.0,0.0,1,6,沉睡用户
125039447浙江省,999.0,0.0,1,6,沉睡用户
125039447海南省,999.0,0.0,1,6,沉睡用户
125039447湖北省,999.0,0.0,3,8,沉睡用户
125039447湖南省,999.0,0.0,1,6,沉睡用户
125039447澳门特别行政区,999.0,0.0,2,7,沉睡用户
125039447甘肃省,999.0,0.0,3,8,沉睡用户
125039447福建省,23.0,1.0,9,15,高价值用户
125039447贵州省,999.0,0.0,3,8,沉睡用户
125039447辽宁省,999.0,0.0,2,7,沉睡用户
125039447重庆市,999.0,0.0,1,6,沉睡用户
125039447陕西省,999.0,0.0,2,7,沉睡用户
125039447青海省,999.0,0.0,5,9,沉睡用户
125039447香港特别行政区,999.0,0.0,2,7,沉睡用户
125039447黑龙江省,999.0,0.0,3,8,沉睡用户
125409680广东省,999.0,0.0,1,6,沉睡用户
125547509上海市,30.0,1.0,9,15,高价值用户
125547509云南省,999.0,0.0,3,8,沉睡用户
125547509内蒙古自治区,999.0,0.0,3,8,沉睡用户
125547509北京市,999.0,0.0,4,8,沉睡用户
125547509台湾省,999.0,0.0,7,9,沉睡用户
125547509吉林省,999.0,0.0,1,6,沉睡用户
125547509四川省,999.0,0.0,6,9,沉睡用户
125547509天津市,999.0,0.0,5,9,沉睡用户
125547509宁夏回族自治区,999.0,0.0,8,10,潜力用户
125547509安徽省,999.0,0.0,1,6,沉睡用户
125547509山东省,999.0,0.0,10,10,潜力用户
125547509山西省,999.0,0.0,10,10,潜力用户
125547509广东省,999.0,0.0,5,9,沉睡用户
125547509广西壮族自治区,999.0,0.0,2,7,沉睡用户
125547509新疆维吾尔自治区,999.0,0.0,11,10,潜力用户
125547509江苏省,999.0,0.0,5,9,沉睡用户
125547509江西省,999.0,0.0,8,10,潜力用户
125547509河北省,999.0,0.0,4,8,沉睡用户
125547509河南省,999.0,0.0,1,6,沉睡用户
125547509浙江省,999.0,0.0,15,10,潜力用户
125547509海南省,999.0,0.0,6,9,沉睡用户
125547509湖北省,999.0,0.0,5,9,沉睡用户
125547509湖南省,999.0,0.0,5,9,沉睡用户
125547509澳门特别行政区,999.0,0.0,4,8,沉睡用户
125547509甘肃省,999.0,0.0,8,10,潜力用户
125547509福建省,999.0,0.0,7,9,沉睡用户
125547509西藏自治区,999.0,0.0,7,9,沉睡用户
125547509贵州省,999.0,0.0,6,9,沉睡用户
125547509辽宁省,999.0,0.0,5,9,沉睡用户
125547509重庆市,999.0,0.0,6,9,沉睡用户
125547509陕西省,999.0,0.0,7,9,沉睡用户
125547509青海省,999.0,0.0,5,9,沉睡用户
125547509香港特别行政区,999.0,0.0,6,9,沉睡用户
125547509黑龙江省,999.0,0.0,3,8,沉睡用户
12619319上海市,999.0,0.0,2,7,沉睡用户
12619319云南省,999.0,0.0,6,9,沉睡用户
12619319内蒙古自治区,999.0,0.0,2,7,沉睡用户
12619319北京市,999.0,0.0,7,9,沉睡用户
12619319吉林省,999.0,0.0,2,7,沉睡用户
12619319四川省,999.0,0.0,1,6,沉睡用户
12619319天津市,999.0,0.0,4,8,沉睡用户
12619319宁夏回族自治区,999.0,0.0,6,9,沉睡用户
12619319山东省,999.0,0.0,2,7,沉睡用户
12619319山西省,999.0,0.0,4,8,沉睡用户
12619319广东省,999.0,0.0,3,8,沉睡用户
12619319广西壮族自治区,999.0,0.0,6,9,沉睡用户
12619319新疆维吾尔自治区,999.0,0.0,4,8,沉睡用户
12619319江苏省,999.0,0.0,1,6,沉睡用户
12619319江西省,999.0,0.0,3,8,沉睡用户
12619319河北省,999.0,0.0,7,9,沉睡用户
12619319河南省,999.0,0.0,4,8,沉睡用户
12619319浙江省,999.0,0.0,3,8,沉睡用户
12619319海南省,999.0,0.0,1,6,沉睡用户
12619319湖北省,999.0,0.0,1,6,沉睡用户
12619319湖南省,999.0,0.0,2,7,沉睡用户
12619319澳门特别行政区,999.0,0.0,6,9,沉睡用户
12619319甘肃省,999.0,0.0,5,9,沉睡用户
12619319福建省,999.0,0.0,5,9,沉睡用户
12619319西藏自治区,999.0,0.0,7,9,沉睡用户
12619319贵州省,999.0,0.0,3,8,沉睡用户
12619319辽宁省,999.0,0.0,4,8,沉睡用户
12619319重庆市,999.0,0.0,3,8,沉睡用户
12619319陕西省,999.0,0.0,4,8,沉睡用户
12619319青海省,999.0,0.0,5,9,沉睡用户
12619319香港特别行政区,999.0,0.0,4,8,沉睡用户
126505815吉林省,999.0,0.0,1,6,沉睡用户
126505815湖南省,999.0,0.0,1,6,沉睡用户
126685028上海市,999.0,0.0,2,7,沉睡用户
126685028云南省,999.0,0.0,4,8,沉睡用户
126685028内蒙古自治区,999.0,0.0,5,9,沉睡用户
126685028北京市,999.0,0.0,3,8,沉睡用户
126685028台湾省,999.0,0.0,2,7,沉睡用户
126685028吉林省,999.0,0.0,4,8,沉睡用户
126685028四川省,999.0,0.0,4,8,沉睡用户
126685028天津市,999.0,0.0,3,8,沉睡用户
126685028宁夏回族自治区,999.0,0.0,2,7,沉睡用户
126685028山东省,999.0,0.0,4,8,沉睡用户
126685028山西省,999.0,0.0,5,9,沉睡用户
126685028广东省,999.0,0.0,2,7,沉睡用户
126685028广西壮族自治区,999.0,0.0,2,7,沉睡用户
126685028新疆维吾尔自治区,999.0,0.0,1,6,沉睡用户
126685028江苏省,999.0,0.0,3,8,沉睡用户
126685028江西省,999.0,0.0,1,6,沉睡用户
126685028河北省,999.0,0.0,3,8,沉睡用户
126685028河南省,999.0,0.0,3,8,沉睡用户
126685028浙江省,999.0,0.0,2,7,沉睡用户
126685028海南省,999.0,0.0,3,8,沉睡用户
126685028湖北省,999.0,0.0,4,8,沉睡用户
126685028湖南省,999.0,0.0,4,8,沉睡用户
126685028澳门特别行政区,999.0,0.0,1,6,沉睡用户
126685028甘肃省,999.0,0.0,3,8,沉睡用户
126685028福建省,999.0,0.0,1,6,沉睡用户
126685028西藏自治区,999.0,0.0,3,8,沉睡用户
126685028贵州省,999.0,0.0,7,9,沉睡用户
126685028重庆市,999.0,0.0,3,8,沉睡用户
126685028陕西省,999.0,0.0,1,6,沉睡用户
126685028青海省,999.0,0.0,3,8,沉睡用户
126685028香港特别行政区,999.0,0.0,2,7,沉睡用户
126685028黑龙江省,999.0,0.0,2,7,沉睡用户
126768074云南省,999.0,0.0,3,8,沉睡用户
126768074内蒙古自治区,999.0,0.0,1,6,沉睡用户
126768074北京市,999.0,0.0,5,9,沉睡用户
126768074台湾省,999.0,0.0,2,7,沉睡用户
126768074吉林省,999.0,0.0,3,8,沉睡用户
126768074四川省,999.0,0.0,3,9,流失风险用户
126768074宁夏回族自治区,999.0,0.0,1,7,流失风险用户
126768074安徽省,999.0,0.0,3,9,流失风险用户
126768074山东省,999.0,0.0,2,8,流失风险用户
126768074山西省,999.0,0.0,2,8,流失风险用户
126768074广东省,999.0,0.0,1,7,流失风险用户
126768074广西壮族自治区,999.0,0.0,1,7,流失风险用户
126768074新疆维吾尔自治区,999.0,0.0,2,8,流失风险用户
126768074江苏省,999.0,0.0,1,7,流失风险用户
126768074江西省,999.0,0.0,1,7,流失风险用户
126768074河南省,999.0,0.0,4,9,流失风险用户
126768074海南省,999.0,0.0,1,7,流失风险用户
126768074湖北省,999.0,0.0,2,8,流失风险用户
126768074澳门特别行政区,999.0,0.0,2,8,流失风险用户
126768074甘肃省,999.0,0.0,2,8,流失风险用户
126768074西藏自治区,999.0,0.0,2,8,流失风险用户
126768074陕西省,999.0,0.0,6,10,潜力用户
126768074青海省,999.0,0.0,3,9,流失风险用户
126768074香港特别行政区,999.0,0.0,1,7,流失风险用户
126768074黑龙江省,999.0,0.0,3,9,流失风险用户
126940947上海市,999.0,0.0,1,7,流失风险用户
126940947内蒙古自治区,999.0,0.0,2,8,流失风险用户
126940947北京市,999.0,0.0,2,8,流失风险用户
126940947四川省,999.0,0.0,2,8,流失风险用户
126940947宁夏回族自治区,999.0,0.0,3,9,流失风险用户
126940947安徽省,999.0,0.0,1,7,流失风险用户
126940947山东省,999.0,0.0,1,7,流失风险用户
126940947山西省,999.0,0.0,1,7,流失风险用户
126940947广东省,999.0,0.0,1,7,流失风险用户
126940947新疆维吾尔自治区,999.0,0.0,1,7,流失风险用户
126940947江苏省,999.0,0.0,1,7,流失风险用户
126940947江西省,999.0,0.0,3,9,流失风险用户
126940947河北省,999.0,0.0,2,8,流失风险用户
126940947河南省,999.0,0.0,2,8,流失风险用户
126940947海南省,999.0,0.0,1,7,流失风险用户
126940947湖北省,999.0,0.0,5,10,潜力用户
126940947澳门特别行政区,999.0,0.0,2,8,流失风险用户
126940947甘肃省,999.0,0.0,2,8,流失风险用户
126940947福建省,999.0,0.0,2,8,流失风险用户
126940947西藏自治区,999.0,0.0,1,7,流失风险用户
126940947辽宁省,999.0,0.0,3,9,流失风险用户
126940947陕西省,999.0,0.0,1,7,流失风险用户
126940947青海省,14.0,1.0,7,14,高价值用户
126940947香港特别行政区,999.0,0.0,1,7,流失风险用户
126940947黑龙江省,999.0,0.0,4,9,流失风险用户
128090856上海市,999.0,0.0,5,10,潜力用户
128090856云南省,999.0,0.0,2,8,流失风险用户
128090856内蒙古自治区,999.0,0.0,3,9,流失风险用户
128090856北京市,999.0,0.0,6,10,潜力用户
128090856台湾省,999.0,0.0,4,9,流失风险用户
128090856吉林省,999.0,0.0,7,10,潜力用户
128090856四川省,999.0,0.0,2,8,流失风险用户
128090856天津市,999.0,0.0,1,7,流失风险用户
128090856宁夏回族自治区,999.0,0.0,2,8,流失风险用户
128090856安徽省,999.0,0.0,4,9,流失风险用户
128090856山东省,999.0,0.0,2,8,流失风险用户
128090856山西省,999.0,0.0,2,8,流失风险用户
128090856广东省,999.0,0.0,3,9,流失风险用户
128090856广西壮族自治区,999.0,0.0,1,7,流失风险用户
128090856新疆维吾尔自治区,999.0,0.0,7,10,潜力用户
128090856江苏省,999.0,0.0,4,9,流失风险用户
128090856江西省,999.0,0.0,8,11,潜力用户
128090856河北省,999.0,0.0,4,9,流失风险用户
128090856河南省,999.0,0.0,7,10,潜力用户
128090856浙江省,999.0,0.0,4,9,流失风险用户
128090856海南省,999.0,0.0,4,9,流失风险用户
128090856湖北省,999.0,0.0,2,8,流失风险用户
128090856湖南省,999.0,0.0,4,9,流失风险用户
128090856澳门特别行政区,999.0,0.0,3,9,流失风险用户
128090856甘肃省,999.0,0.0,2,8,流失风险用户
128090856福建省,999.0,0.0,5,10,潜力用户
128090856西藏自治区,999.0,0.0,3,9,流失风险用户
128090856贵州省,999.0,0.0,9,11,潜力用户
128090856辽宁省,999.0,0.0,7,10,潜力用户
128090856重庆市,999.0,0.0,2,8,流失风险用户
128090856陕西省,999.0,0.0,4,9,流失风险用户
128090856青海省,999.0,0.0,2,8,流失风险用户
128090856香港特别行政区,999.0,0.0,9,11,潜力用户
128090856黑龙江省,999.0,0.0,4,9,流失风险用户
128108757上海市,999.0,0.0,4,9,流失风险用户
128108757云南省,999.0,0.0,5,10,潜力用户
128108757内蒙古自治区,999.0,0.0,6,10,潜力用户
128108757北京市,999.0,0.0,3,9,流失风险用户
128108757台湾省,999.0,0.0,6,10,潜力用户
128108757吉林省,999.0,0.0,3,9,流失风险用户
128108757四川省,999.0,0.0,2,8,流失风险用户
128108757天津市,999.0,0.0,3,9,流失风险用户
128108757宁夏回族自治区,999.0,0.0,2,8,流失风险用户
128108757安徽省,999.0,0.0,5,10,潜力用户
128108757山东省,999.0,0.0,2,8,流失风险用户
128108757山西省,999.0,0.0,1,7,流失风险用户
128108757广东省,999.0,0.0,2,8,流失风险用户
128108757广西壮族自治区,999.0,0.0,3,9,流失风险用户
128108757新疆维吾尔自治区,999.0,0.0,2,8,流失风险用户
128108757江苏省,999.0,0.0,3,9,流失风险用户
128108757江西省,999.0,0.0,7,10,潜力用户
128108757河北省,999.0,0.0,3,9,流失风险用户
128108757河南省,999.0,0.0,5,10,潜力用户
128108757浙江省,999.0,0.0,3,9,流失风险用户
128108757海南省,999.0,0.0,3,9,流失风险用户
128108757湖北省,999.0,0.0,5,10,潜力用户
128108757湖南省,999.0,0.0,3,9,流失风险用户
128108757澳门特别行政区,999.0,0.0,3,9,流失风险用户
128108757甘肃省,999.0,0.0,4,9,流失风险用户
128108757福建省,999.0,0.0,4,9,流失风险用户
128108757西藏自治区,999.0,0.0,2,8,流失风险用户
128108757辽宁省,999.0,0.0,3,9,流失风险用户
128108757重庆市,999.0,0.0,8,11,潜力用户
128108757陕西省,999.0,0.0,4,9,流失风险用户
128108757青海省,999.0,0.0,5,10,潜力用户
128108757香港特别行政区,999.0,0.0,5,10,潜力用户
128108757黑龙江省,999.0,0.0,5,10,潜力用户
128826910上海市,999.0,0.0,4,9,流失风险用户
128826910云南省,999.0,0.0,6,10,潜力用户
128826910内蒙古自治区,999.0,0.0,4,9,流失风险用户
128826910北京市,999.0,0.0,7,10,潜力用户
128826910台湾省,999.0,0.0,7,10,潜力用户
128826910吉林省,999.0,0.0,5,10,潜力用户
128826910四川省,999.0,0.0,6,10,潜力用户
128826910天津市,999.0,0.0,10,11,潜力用户
128826910宁夏回族自治区,999.0,0.0,4,9,流失风险用户
128826910安徽省,999.0,0.0,7,10,潜力用户
128826910山东省,999.0,0.0,5,10,潜力用户
128826910山西省,999.0,0.0,6,10,潜力用户
128826910广东省,999.0,0.0,4,9,流失风险用户
128826910广西壮族自治区,999.0,0.0,6,10,潜力用户
128826910新疆维吾尔自治区,999.0,0.0,6,10,潜力用户
128826910江苏省,999.0,0.0,8,11,潜力用户
128826910江西省,999.0,0.0,6,10,潜力用户
128826910河北省,999.0,0.0,8,11,潜力用户
128826910河南省,999.0,0.0,6,10,潜力用户
128826910浙江省,999.0,0.0,7,10,潜力用户
128826910海南省,999.0,0.0,6,10,潜力用户
128826910湖北省,999.0,0.0,4,9,流失风险用户
128826910湖南省,999.0,0.0,6,10,潜力用户
128826910澳门特别行政区,999.0,0.0,6,10,潜力用户
128826910甘肃省,999.0,0.0,6,10,潜力用户
128826910福建省,999.0,0.0,7,10,潜力用户
128826910西藏自治区,999.0,0.0,5,10,潜力用户
128826910贵州省,999.0,0.0,4,9,流失风险用户
128826910辽宁省,999.0,0.0,3,9,流失风险用户
128826910重庆市,999.0,0.0,5,10,潜力用户
128826910陕西省,999.0,0.0,6,10,潜力用户
128826910青海省,999.0,0.0,3,9,流失风险用户
128826910香港特别行政区,999.0,0.0,7,10,潜力用户
128826910黑龙江省,999.0,0.0,8,11,潜力用户
129177653台湾省,999.0,0.0,1,7,流失风险用户
129177653山东省,999.0,0.0,1,7,流失风险用户
129177653江苏省,999.0,0.0,2,8,流失风险用户
129177653浙江省,999.0,0.0,1,7,流失风险用户
129177653海南省,999.0,0.0,1,7,流失风险用户
129177653湖北省,999.0,0.0,1,7,流失风险用户
129177653福建省,999.0,0.0,1,7,流失风险用户
